Date,InterZone,IntZoneName,CA,CAName,Positive7Day,Population,CrudeRate7DayPositive,multiplier,real_rate_per_OT
2020-12-15,S02001551,North Berwick North (IZ18),S12000010,East Lothian,4,3235,100 to 199,30.91190108191654,124
2020-12-15,S02001552,North Berwick South (IZ19),S12000010,East Lothian,5,4694,100 to 199,21.30379207498935,107
2020-12-15,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,5,5462,50 to 99,18.30831197363603,92
2020-12-15,S02001554,Dunbar West (IZ21),S12000010,East Lothian,5,5475,50 to 99,18.264840182648403,91
2020-12-15,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-16,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,11,6902,100 to 199,14.488554042306578,159
2020-12-16,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,12,4594,200 to 399,21.767522855899,261
2020-12-16,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,0,2947,0,33.9328130302002,0
2020-12-16,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,6,4865,100 to 199,20.554984583761563,123
2020-12-16,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,13,4789,200 to 399,20.881186051367717,271
2020-12-16,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,0,2360,0,42.3728813559322,0
2020-12-16,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,18,5666,200 to 399,17.649135192375574,318
2020-12-16,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,12,4284,200 to 399,23.34267040149393,280
2020-12-16,S02001542,Cockenzie (IZ09),S12000010,East Lothian,11,5694,100 to 199,17.562346329469616,193
2020-12-16,S02001543,Tranent North (IZ10),S12000010,East Lothian,14,6827,200 to 399,14.647722279185587,205
2020-12-16,S02001544,Tranent South (IZ11),S12000010,East Lothian,20,6023,200 to 399,16.603021749958494,332
2020-12-16,S02001545,Ormiston (IZ12),S12000010,East Lothian,8,2968,200 to 399,33.692722371967655,270
2020-12-16,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,9,5716,100 to 199,17.49475157452764,157
2020-12-16,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,6,6341,50 to 99,15.770383220312253,95
2020-12-16,S02001548,Haddington North (IZ15),S12000010,East Lothian,0,4404,0,22.70663033605813,0
2020-12-16,S02001549,Haddington South (IZ16),S12000010,East Lothian,5,4777,100 to 199,20.933640360058615,105
2020-12-16,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,3,4406,50 to 99,22.696323195642307,68
2020-12-16,S02001551,North Berwick North (IZ18),S12000010,East Lothian,4,3235,100 to 199,30.91190108191654,124
2020-12-16,S02001552,North Berwick South (IZ19),S12000010,East Lothian,6,4694,100 to 199,21.30379207498935,128
2020-12-16,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,5,5462,50 to 99,18.30831197363603,92
2020-12-16,S02001554,Dunbar West (IZ21),S12000010,East Lothian,7,5475,100 to 199,18.264840182648403,128
2020-12-16,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-17,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,10,6902,100 to 199,14.488554042306578,145
2020-12-17,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,11,4594,200 to 399,21.767522855899,239
2020-12-17,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,3,2947,100 to 199,33.9328130302002,102
2020-12-17,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,6,4865,100 to 199,20.554984583761563,123
2020-12-17,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,16,4789,200 to 399,20.881186051367717,334
2020-12-17,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,3,2360,100 to 199,42.3728813559322,127
2020-12-17,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,18,5666,200 to 399,17.649135192375574,318
2020-12-17,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,17,4284,200 to 399,23.34267040149393,397
2020-12-17,S02001542,Cockenzie (IZ09),S12000010,East Lothian,10,5694,100 to 199,17.562346329469616,176
2020-12-17,S02001543,Tranent North (IZ10),S12000010,East Lothian,16,6827,200 to 399,14.647722279185587,234
2020-12-17,S02001544,Tranent South (IZ11),S12000010,East Lothian,22,6023,200 to 399,16.603021749958494,365
2020-12-17,S02001545,Ormiston (IZ12),S12000010,East Lothian,6,2968,200 to 399,33.692722371967655,202
2020-12-17,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,9,5716,100 to 199,17.49475157452764,157
2020-12-17,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,9,6341,100 to 199,15.770383220312253,142
2020-12-17,S02001548,Haddington North (IZ15),S12000010,East Lothian,0,4404,0,22.70663033605813,0
2020-12-17,S02001549,Haddington South (IZ16),S12000010,East Lothian,6,4777,100 to 199,20.933640360058615,126
2020-12-17,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,4,4406,50 to 99,22.696323195642307,91
2020-12-17,S02001551,North Berwick North (IZ18),S12000010,East Lothian,5,3235,100 to 199,30.91190108191654,155
2020-12-17,S02001552,North Berwick South (IZ19),S12000010,East Lothian,6,4694,100 to 199,21.30379207498935,128
2020-12-17,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,4,5462,50 to 99,18.30831197363603,73
2020-12-17,S02001554,Dunbar West (IZ21),S12000010,East Lothian,6,5475,100 to 199,18.264840182648403,110
2020-12-17,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-18,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,10,6902,100 to 199,14.488554042306578,145
2020-12-18,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,12,4594,200 to 399,21.767522855899,261
2020-12-18,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,0,2947,0,33.9328130302002,0
2020-12-18,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,8,4865,100 to 199,20.554984583761563,164
2020-12-18,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,16,4789,200 to 399,20.881186051367717,334
2020-12-18,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,0,2360,0,42.3728813559322,0
2020-12-18,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,14,5666,200 to 399,17.649135192375574,247
2020-12-18,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,19,4284,400+,23.34267040149393,444
2020-12-18,S02001542,Cockenzie (IZ09),S12000010,East Lothian,11,5694,100 to 199,17.562346329469616,193
2020-12-18,S02001543,Tranent North (IZ10),S12000010,East Lothian,16,6827,200 to 399,14.647722279185587,234
2020-12-18,S02001544,Tranent South (IZ11),S12000010,East Lothian,19,6023,200 to 399,16.603021749958494,315
2020-12-18,S02001545,Ormiston (IZ12),S12000010,East Lothian,5,2968,100 to 199,33.692722371967655,168
2020-12-18,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,8,5716,100 to 199,17.49475157452764,140
2020-12-18,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,8,6341,100 to 199,15.770383220312253,126
2020-12-18,S02001548,Haddington North (IZ15),S12000010,East Lothian,0,4404,0,22.70663033605813,0
2020-12-18,S02001549,Haddington South (IZ16),S12000010,East Lothian,6,4777,100 to 199,20.933640360058615,126
2020-12-18,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,5,4406,100 to 199,22.696323195642307,113
2020-12-18,S02001551,North Berwick North (IZ18),S12000010,East Lothian,5,3235,100 to 199,30.91190108191654,155
2020-12-18,S02001552,North Berwick South (IZ19),S12000010,East Lothian,5,4694,100 to 199,21.30379207498935,107
2020-12-18,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,7,5462,100 to 199,18.30831197363603,128
2020-12-18,S02001554,Dunbar West (IZ21),S12000010,East Lothian,8,5475,100 to 199,18.264840182648403,146
2020-12-18,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-19,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,17,6902,200 to 399,14.488554042306578,246
2020-12-19,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,12,4594,200 to 399,21.767522855899,261
2020-12-19,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,5,2947,100 to 199,33.9328130302002,170
2020-12-19,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,8,4865,100 to 199,20.554984583761563,164
2020-12-19,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,12,4789,200 to 399,20.881186051367717,251
2020-12-19,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,0,2360,0,42.3728813559322,0
2020-12-19,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,14,5666,200 to 399,17.649135192375574,247
2020-12-19,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,17,4284,200 to 399,23.34267040149393,397
2020-12-19,S02001542,Cockenzie (IZ09),S12000010,East Lothian,12,5694,200 to 399,17.562346329469616,211
2020-12-19,S02001543,Tranent North (IZ10),S12000010,East Lothian,15,6827,200 to 399,14.647722279185587,220
2020-12-19,S02001544,Tranent South (IZ11),S12000010,East Lothian,18,6023,200 to 399,16.603021749958494,299
2020-12-19,S02001545,Ormiston (IZ12),S12000010,East Lothian,7,2968,200 to 399,33.692722371967655,236
2020-12-19,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,8,5716,100 to 199,17.49475157452764,140
2020-12-19,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,9,6341,100 to 199,15.770383220312253,142
2020-12-19,S02001548,Haddington North (IZ15),S12000010,East Lothian,0,4404,0,22.70663033605813,0
2020-12-19,S02001549,Haddington South (IZ16),S12000010,East Lothian,6,4777,100 to 199,20.933640360058615,126
2020-12-19,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,5,4406,100 to 199,22.696323195642307,113
2020-12-19,S02001551,North Berwick North (IZ18),S12000010,East Lothian,5,3235,100 to 199,30.91190108191654,155
2020-12-19,S02001552,North Berwick South (IZ19),S12000010,East Lothian,5,4694,100 to 199,21.30379207498935,107
2020-12-19,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,7,5462,100 to 199,18.30831197363603,128
2020-12-19,S02001554,Dunbar West (IZ21),S12000010,East Lothian,8,5475,100 to 199,18.264840182648403,146
2020-12-19,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-20,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,17,6902,200 to 399,14.488554042306578,246
2020-12-20,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,11,4594,200 to 399,21.767522855899,239
2020-12-20,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,5,2947,100 to 199,33.9328130302002,170
2020-12-20,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,8,4865,100 to 199,20.554984583761563,164
2020-12-20,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,12,4789,200 to 399,20.881186051367717,251
2020-12-20,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,0,2360,0,42.3728813559322,0
2020-12-20,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,15,5666,200 to 399,17.649135192375574,265
2020-12-20,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,16,4284,200 to 399,23.34267040149393,373
2020-12-20,S02001542,Cockenzie (IZ09),S12000010,East Lothian,13,5694,200 to 399,17.562346329469616,228
2020-12-20,S02001543,Tranent North (IZ10),S12000010,East Lothian,12,6827,100 to 199,14.647722279185587,176
2020-12-20,S02001544,Tranent South (IZ11),S12000010,East Lothian,15,6023,200 to 399,16.603021749958494,249
2020-12-20,S02001545,Ormiston (IZ12),S12000010,East Lothian,8,2968,200 to 399,33.692722371967655,270
2020-12-20,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,7,5716,100 to 199,17.49475157452764,122
2020-12-20,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,13,6341,200 to 399,15.770383220312253,205
2020-12-20,S02001548,Haddington North (IZ15),S12000010,East Lothian,0,4404,0,22.70663033605813,0
2020-12-20,S02001549,Haddington South (IZ16),S12000010,East Lothian,6,4777,100 to 199,20.933640360058615,126
2020-12-20,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,4,4406,50 to 99,22.696323195642307,91
2020-12-20,S02001551,North Berwick North (IZ18),S12000010,East Lothian,5,3235,100 to 199,30.91190108191654,155
2020-12-20,S02001552,North Berwick South (IZ19),S12000010,East Lothian,3,4694,50 to 99,21.30379207498935,64
2020-12-20,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,7,5462,100 to 199,18.30831197363603,128
2020-12-20,S02001554,Dunbar West (IZ21),S12000010,East Lothian,7,5475,100 to 199,18.264840182648403,128
2020-12-20,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-21,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,17,6902,200 to 399,14.488554042306578,246
2020-12-21,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,12,4594,200 to 399,21.767522855899,261
2020-12-21,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,5,2947,100 to 199,33.9328130302002,170
2020-12-21,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,8,4865,100 to 199,20.554984583761563,164
2020-12-21,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,12,4789,200 to 399,20.881186051367717,251
2020-12-21,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,3,2360,100 to 199,42.3728813559322,127
2020-12-21,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,15,5666,200 to 399,17.649135192375574,265
2020-12-21,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,14,4284,200 to 399,23.34267040149393,327
2020-12-21,S02001542,Cockenzie (IZ09),S12000010,East Lothian,11,5694,100 to 199,17.562346329469616,193
2020-12-21,S02001543,Tranent North (IZ10),S12000010,East Lothian,12,6827,100 to 199,14.647722279185587,176
2020-12-21,S02001544,Tranent South (IZ11),S12000010,East Lothian,11,6023,100 to 199,16.603021749958494,183
2020-12-21,S02001545,Ormiston (IZ12),S12000010,East Lothian,7,2968,200 to 399,33.692722371967655,236
2020-12-21,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,3,5716,50 to 99,17.49475157452764,52
2020-12-21,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,13,6341,200 to 399,15.770383220312253,205
2020-12-21,S02001548,Haddington North (IZ15),S12000010,East Lothian,0,4404,0,22.70663033605813,0
2020-12-21,S02001549,Haddington South (IZ16),S12000010,East Lothian,5,4777,100 to 199,20.933640360058615,105
2020-12-21,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,3,4406,50 to 99,22.696323195642307,68
2020-12-21,S02001551,North Berwick North (IZ18),S12000010,East Lothian,5,3235,100 to 199,30.91190108191654,155
2020-12-21,S02001552,North Berwick South (IZ19),S12000010,East Lothian,0,4694,0,21.30379207498935,0
2020-12-21,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,7,5462,100 to 199,18.30831197363603,128
2020-12-21,S02001554,Dunbar West (IZ21),S12000010,East Lothian,7,5475,100 to 199,18.264840182648403,128
2020-12-21,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-22,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,15,6902,200 to 399,14.488554042306578,217
2020-12-22,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,11,4594,200 to 399,21.767522855899,239
2020-12-22,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,6,2947,200 to 399,33.9328130302002,204
2020-12-22,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,9,4865,100 to 199,20.554984583761563,185
2020-12-22,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,12,4789,200 to 399,20.881186051367717,251
2020-12-22,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,4,2360,100 to 199,42.3728813559322,169
2020-12-22,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,10,5666,100 to 199,17.649135192375574,176
2020-12-22,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,12,4284,200 to 399,23.34267040149393,280
2020-12-22,S02001542,Cockenzie (IZ09),S12000010,East Lothian,10,5694,100 to 199,17.562346329469616,176
2020-12-22,S02001543,Tranent North (IZ10),S12000010,East Lothian,10,6827,100 to 199,14.647722279185587,146
2020-12-22,S02001544,Tranent South (IZ11),S12000010,East Lothian,13,6023,200 to 399,16.603021749958494,216
2020-12-22,S02001545,Ormiston (IZ12),S12000010,East Lothian,5,2968,100 to 199,33.692722371967655,168
2020-12-22,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,0,5716,0,17.49475157452764,0
2020-12-22,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,14,6341,200 to 399,15.770383220312253,221
2020-12-22,S02001548,Haddington North (IZ15),S12000010,East Lothian,3,4404,50 to 99,22.70663033605813,68
2020-12-22,S02001549,Haddington South (IZ16),S12000010,East Lothian,4,4777,50 to 99,20.933640360058615,84
2020-12-22,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,3,4406,50 to 99,22.696323195642307,68
2020-12-22,S02001551,North Berwick North (IZ18),S12000010,East Lothian,3,3235,50 to 99,30.91190108191654,93
2020-12-22,S02001552,North Berwick South (IZ19),S12000010,East Lothian,0,4694,0,21.30379207498935,0
2020-12-22,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,7,5462,100 to 199,18.30831197363603,128
2020-12-22,S02001554,Dunbar West (IZ21),S12000010,East Lothian,8,5475,100 to 199,18.264840182648403,146
2020-12-22,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-23,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,15,6902,200 to 399,14.488554042306578,217
2020-12-23,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,8,4594,100 to 199,21.767522855899,174
2020-12-23,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,6,2947,200 to 399,33.9328130302002,204
2020-12-23,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,9,4865,100 to 199,20.554984583761563,185
2020-12-23,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,8,4789,100 to 199,20.881186051367717,167
2020-12-23,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,4,2360,100 to 199,42.3728813559322,169
2020-12-23,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,9,5666,100 to 199,17.649135192375574,159
2020-12-23,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,12,4284,200 to 399,23.34267040149393,280
2020-12-23,S02001542,Cockenzie (IZ09),S12000010,East Lothian,9,5694,100 to 199,17.562346329469616,158
2020-12-23,S02001543,Tranent North (IZ10),S12000010,East Lothian,10,6827,100 to 199,14.647722279185587,146
2020-12-23,S02001544,Tranent South (IZ11),S12000010,East Lothian,14,6023,200 to 399,16.603021749958494,232
2020-12-23,S02001545,Ormiston (IZ12),S12000010,East Lothian,6,2968,200 to 399,33.692722371967655,202
2020-12-23,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,0,5716,0,17.49475157452764,0
2020-12-23,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,13,6341,200 to 399,15.770383220312253,205
2020-12-23,S02001548,Haddington North (IZ15),S12000010,East Lothian,4,4404,50 to 99,22.70663033605813,91
2020-12-23,S02001549,Haddington South (IZ16),S12000010,East Lothian,3,4777,50 to 99,20.933640360058615,63
2020-12-23,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,3,4406,50 to 99,22.696323195642307,68
2020-12-23,S02001551,North Berwick North (IZ18),S12000010,East Lothian,3,3235,50 to 99,30.91190108191654,93
2020-12-23,S02001552,North Berwick South (IZ19),S12000010,East Lothian,0,4694,0,21.30379207498935,0
2020-12-23,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,6,5462,100 to 199,18.30831197363603,110
2020-12-23,S02001554,Dunbar West (IZ21),S12000010,East Lothian,5,5475,50 to 99,18.264840182648403,91
2020-12-23,S02001555,Dunbar East (IZ22),S12000010,East Lothian,0,4661,0,21.454623471358076,0
2020-12-24,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,14,6902,200 to 399,14.488554042306578,203
2020-12-24,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,9,4594,100 to 199,21.767522855899,196
2020-12-24,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,5,2947,100 to 199,33.9328130302002,170
2020-12-24,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,9,4865,100 to 199,20.554984583761563,185
2020-12-24,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,6,4789,100 to 199,20.881186051367717,125
2020-12-24,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,4,2360,100 to 199,42.3728813559322,169
2020-12-24,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,8,5666,100 to 199,17.649135192375574,141
2020-12-24,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,7,4284,100 to 199,23.34267040149393,163
2020-12-24,S02001542,Cockenzie (IZ09),S12000010,East Lothian,8,5694,100 to 199,17.562346329469616,140
2020-12-24,S02001543,Tranent North (IZ10),S12000010,East Lothian,8,6827,100 to 199,14.647722279185587,117
2020-12-24,S02001544,Tranent South (IZ11),S12000010,East Lothian,10,6023,100 to 199,16.603021749958494,166
2020-12-24,S02001545,Ormiston (IZ12),S12000010,East Lothian,8,2968,200 to 399,33.692722371967655,270
2020-12-24,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,3,5716,50 to 99,17.49475157452764,52
2020-12-24,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,13,6341,200 to 399,15.770383220312253,205
2020-12-24,S02001548,Haddington North (IZ15),S12000010,East Lothian,5,4404,100 to 199,22.70663033605813,114
2020-12-24,S02001549,Haddington South (IZ16),S12000010,East Lothian,0,4777,0,20.933640360058615,0
2020-12-24,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,0,4406,0,22.696323195642307,0
2020-12-24,S02001551,North Berwick North (IZ18),S12000010,East Lothian,0,3235,0,30.91190108191654,0
2020-12-24,S02001552,North Berwick South (IZ19),S12000010,East Lothian,4,4694,50 to 99,21.30379207498935,85
2020-12-24,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,6,5462,100 to 199,18.30831197363603,110
2020-12-24,S02001554,Dunbar West (IZ21),S12000010,East Lothian,4,5475,50 to 99,18.264840182648403,73
2020-12-24,S02001555,Dunbar East (IZ22),S12000010,East Lothian,4,4661,50 to 99,21.454623471358076,86
2020-12-25,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,12,6902,100 to 199,14.488554042306578,174
2020-12-25,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,7,4594,100 to 199,21.767522855899,152
2020-12-25,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,6,2947,200 to 399,33.9328130302002,204
2020-12-25,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,10,4865,200 to 399,20.554984583761563,206
2020-12-25,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,5,4789,100 to 199,20.881186051367717,104
2020-12-25,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,5,2360,200 to 399,42.3728813559322,212
2020-12-25,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,7,5666,100 to 199,17.649135192375574,124
2020-12-25,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,3,4284,50 to 99,23.34267040149393,70
2020-12-25,S02001542,Cockenzie (IZ09),S12000010,East Lothian,8,5694,100 to 199,17.562346329469616,140
2020-12-25,S02001543,Tranent North (IZ10),S12000010,East Lothian,7,6827,100 to 199,14.647722279185587,103
2020-12-25,S02001544,Tranent South (IZ11),S12000010,East Lothian,10,6023,100 to 199,16.603021749958494,166
2020-12-25,S02001545,Ormiston (IZ12),S12000010,East Lothian,10,2968,200 to 399,33.692722371967655,337
2020-12-25,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,5,5716,50 to 99,17.49475157452764,87
2020-12-25,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,12,6341,100 to 199,15.770383220312253,189
2020-12-25,S02001548,Haddington North (IZ15),S12000010,East Lothian,5,4404,100 to 199,22.70663033605813,114
2020-12-25,S02001549,Haddington South (IZ16),S12000010,East Lothian,0,4777,0,20.933640360058615,0
2020-12-25,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,0,4406,0,22.696323195642307,0
2020-12-25,S02001551,North Berwick North (IZ18),S12000010,East Lothian,0,3235,0,30.91190108191654,0
2020-12-25,S02001552,North Berwick South (IZ19),S12000010,East Lothian,4,4694,50 to 99,21.30379207498935,85
2020-12-25,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,3,5462,50 to 99,18.30831197363603,55
2020-12-25,S02001554,Dunbar West (IZ21),S12000010,East Lothian,0,5475,0,18.264840182648403,0
2020-12-25,S02001555,Dunbar East (IZ22),S12000010,East Lothian,4,4661,50 to 99,21.454623471358076,86
2020-12-26,S02001534,Wallyford/Whitecraig (IZ01),S12000010,East Lothian,10,6902,100 to 199,14.488554042306578,145
2020-12-26,S02001535,Musselburgh South (IZ02),S12000010,East Lothian,6,4594,100 to 199,21.767522855899,131
2020-12-26,S02001536,Musselburgh West (IZ03),S12000010,East Lothian,3,2947,100 to 199,33.9328130302002,102
2020-12-26,S02001537,Musselburgh North (IZ04),S12000010,East Lothian,8,4865,100 to 199,20.554984583761563,164
2020-12-26,S02001538,Musselburgh East (IZ05),S12000010,East Lothian,9,4789,100 to 199,20.881186051367717,188
2020-12-26,S02001539,Pinkie Braes (IZ06),S12000010,East Lothian,5,2360,200 to 399,42.3728813559322,212
2020-12-26,S02001540,Prestonpans West (IZ07),S12000010,East Lothian,6,5666,100 to 199,17.649135192375574,106
2020-12-26,S02001541,Prestonpans East (IZ08),S12000010,East Lothian,0,4284,0,23.34267040149393,0
2020-12-26,S02001542,Cockenzie (IZ09),S12000010,East Lothian,7,5694,100 to 199,17.562346329469616,123
2020-12-26,S02001543,Tranent North (IZ10),S12000010,East Lothian,7,6827,100 to 199,14.647722279185587,103
2020-12-26,S02001544,Tranent South (IZ11),S12000010,East Lothian,9,6023,100 to 199,16.603021749958494,149
2020-12-26,S02001545,Ormiston (IZ12),S12000010,East Lothian,8,2968,200 to 399,33.692722371967655,270
2020-12-26,S02001546,Longniddry & Aberlady (IZ13),S12000010,East Lothian,6,5716,100 to 199,17.49475157452764,105
2020-12-26,S02001547,Haddington Rural (IZ14),S12000010,East Lothian,13,6341,200 to 399,15.770383220312253,205
2020-12-26,S02001548,Haddington North (IZ15),S12000010,East Lothian,5,4404,100 to 199,22.70663033605813,114
2020-12-26,S02001549,Haddington South (IZ16),S12000010,East Lothian,0,4777,0,20.933640360058615,0
2020-12-26,S02001550,Gullane & Drem (IZ17),S12000010,East Lothian,0,4406,0,22.696323195642307,0
2020-12-26,S02001551,North Berwick North (IZ18),S12000010,East Lothian,3,3235,50 to 99,30.91190108191654,93
2020-12-26,S02001552,North Berwick South (IZ19),S12000010,East Lothian,5,4694,100 to 199,21.30379207498935,107
2020-12-26,S02001553,East Linton & Rural (IZ20),S12000010,East Lothian,3,5462,50 to 99,18.30831197363603,55
2020-12-26,S02001554,Dunbar West (IZ21),S12000010,East Lothian,0,5475,0,18.264840182648403,0
2020-12-26,S02001555,Dunbar East (IZ22),S12000010,East Lothian,4,4661,50 to 99,21.454623471358076,86
